요일,호선,역명,06시 이전,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,24시 이후
금요일,3호선,안국,150,1156,4131,5642,4008,3067,3354,3304,3362,3581,3861,5258,6257,5908,2613,1869,1639,1055,441,112
금요일,3호선,압구정,197,1196,2647,6757,6709,3930,3572,3367,3596,3879,4258,4840,6490,8281,5153,3476,2651,2103,824,269
금요일,3호선,약수,296,640,1626,2871,1888,1272,1215,1272,1307,1388,1521,1829,2325,3084,1857,1275,1170,1066,638,271
금요일,3호선,양재(서초구청),314,2121,5944,11481,6097,3164,2878,2935,3257,3454,4007,5164,8530,11351,5442,3519,3235,2724,1310,348
금요일,3호선,연신내,1046,2381,5711,7023,4263,3143,3075,3282,3252,3231,3842,4454,5186,6865,5500,3346,3003,2752,1840,790
금요일,3호선,오금,174,458,1514,1858,831,521,464,509,513,503,624,760,1078,1440,790,531,444,522,267,137
금요일,3호선,옥수,163,523,1238,1844,1244,848,858,875,949,973,1125,1296,1729,2061,1434,968,864,787,400,146
금요일,3호선,을지로3가,77,449,1654,3602,1610,980,932,932,1040,1068,1205,1498,2774,3992,1770,1045,1032,907,630,171
금요일,3호선,일원,159,817,2448,2107,1473,1366,1183,1211,1230,1309,1598,1730,2235,1673,1127,698,610,643,270,118
금요일,3호선,잠원,79,508,837,1168,704,495,487,525,546,515,641,779,968,984,613,404,401,413,192,82
금요일,3호선,종로3가,82,305,740,1926,1982,1733,1522,1436,1463,1533,1628,1882,2522,3220,1754,1072,1090,968,580,150
금요일,3호선,지축,157,715,1537,1708,900,606,537,620,647,627,812,1005,1279,1619,1168,773,673,618,360,99
금요일,3호선,학여울,33,148,340,553,448,381,355,400,446,466,482,495,584,564,264,173,153,130,65,29
금요일,3호선,홍제,450,1199,3088,3876,2412,1779,1667,1754,1724,1771,2028,2400,2871,3549,2610,1606,1412,1236,785,282
금요일,4호선,길음,464,1635,4234,4823,2753,1939,1791,1911,1982,2001,2286,2836,3442,4526,3112,1945,1778,1793,1073,408
금요일,4호선,남태령,31,114,311,355,179,129,126,130,120,124,174,238,293,257,131,103,72,56,37,10
금요일,4호선,노원,580,1590,3748,5078,3374,2493,2552,2808,2966,2940,3400,3949,4813,6504,4715,3208,2816,2698,1667,700
금요일,4호선,당고개,342,887,2141,1879,1185,887,844,860,869,867,969,1106,1232,1569,1288,842,752,668,487,255
금요일,4호선,동대문,289,693,1579,3142,3092,2986,2905,2865,2987,3241,3411,3709,4228,3118,1834,1328,1193,908,445,129
금요일,4호선,동대문역사문화공원(DDP),326,702,1553,3304,2212,1827,1753,1764,1872,2076,2292,2618,3570,4256,2458,1885,1834,1536,910,328
금요일,4호선,동작(현충원),24,154,250,390,290,218,248,269,235,240,284,307,410,417,227,217,143,108,64,37
금요일,4호선,명동,113,1032,2483,5807,4582,3491,3682,3907,4098,4336,4995,5605,6463,8081,5051,4142,3800,3190,1527,291
금요일,4호선,미아(서울사이버대학),510,1070,2519,3672,2114,1531,1539,1531,1557,1628,1841,2219,2464,3002,2096,1287,1214,1039,667,248
금요일,4호선,미아사거리,697,1742,4457,5252,3340,2465,2420,2509,2616,2739,3322,3869,4325,5748,4170,2819,2293,1984,1231,397
금요일,4호선,사당,461,1661,3905,4677,3171,2209,2164,2270,2202,2260,2508,3282,4703,6577,4014,2575,2605,2706,1869,546
금요일,4호선,삼각지,40,292,845,1304,708,554,574,632,674,652,720,924,1420,2242,1202,748,784,829,579,181
금요일,4호선,상계,594,1822,4310,3759,2217,1657,1575,1761,1730,1680,1971,2291,2827,3658,2905,1813,1618,1636,1007,450
금요일,4호선,서울역,213,870,2140,4392,2774,1673,1704,1943,2007,1951,2104,2479,3781,4571,2449,1537,1457,1233,622,200
금요일,4호선,성신여대입구(돈암),307,1032,2627,3870,2517,1915,2127,2258,2334,2472,2670,3109,3854,4825,3363,2364,2334,2264,1409,545
금요일,4호선,수유(강북구청),974,2179,5248,7063,4344,3056,2975,3083,3232,3272,3750,4505,5466,7524,5674,3646,3295,3030,2090,735
금요일,4호선,숙대입구(갈월),156,621,1744,3213,1926,1266,1294,1340,1409,1448,1667,2061,2878,3745,2064,1456,1416,1386,951,226
금요일,4호선,신용산,107,703,2092,4574,3356,1736,1778,1844,2057,2020,2509,3164,4570,6307,3155,2046,2022,1607,916,203
금요일,4호선,쌍문,1009,2452,5706,6280,3636,2561,2323,2512,2492,2429,2918,3453,4260,5537,4568,2818,2514,2330,1537,667
금요일,4호선,이촌(국립중앙박물관),84,484,1055,1763,1252,1045,1003,1181,1239,1279,1446,1618,1786,1929,939,595,578,507,261,99
금요일,4호선,창동,820,2056,4486,5084,3247,2706,2639,2854,3032,3058,3456,3998,4570,5918,4224,2698,2398,2210,1376,537
금요일,4호선,총신대입구(이수),272,1086,2713,4168,2571,1971,1915,2114,2154,2239,2597,2967,3810,5165,3064,1973,1715,1644,1000,314
금요일,4호선,충무로,263,1115,3036,8466,5136,3313,3059,2947,3225,3207,3436,4089,6149,8524,4059,2855,2849,2467,1646,501
금요일,4호선,한성대입구(삼선교),300,817,1916,2724,1854,1400,1316,1466,1514,1517,1745,2105,2520,2758,1823,1238,1243,1086,683,362
금요일,4호선,혜화,215,1146,2774,5769,4605,3680,3587,3672,4215,4511,5088,5485,6756,8403,5236,3139,4619,4702,1934,502
금요일,4호선,회현(남대문시장),89,974,2500,6542,4348,3602,4000,3738,3893,4140,4300,4559,5589,5923,2711,2262,1032,682,331,95
금요일,5호선,강동,476,1237,3411,4971,2455,1611,1487,1572,1670,1659,1940,2328,3149,4098,2396,1548,1376,1259,821,402
금요일,5호선,강일,145,498,1420,1393,706,554,459,536,513,507,665,740,934,1169,881,506,442,408,293,140
금요일,5호선,개롱,175,474,1283,1586,818,609,579,609,638,660,758,1057,1182,1400,1017,598,467,508,281,118
금요일,5호선,개화산,180,520,1213,1615,749,512,519,569,536,517,595,721,1043,1329,828,501,462,434,250,109
금요일,5호선,거여,276,816,2255,2536,1238,832,775,816,908,842,1058,1335,1642,2206,1580,866,703,792,440,177
금요일,5호선,고덕,234,849,2006,1984,1282,1108,1085,1114,1195,1194,1457,1689,1894,2020,1468,826,774,818,343,183
금요일,5호선,공덕,105,504,2178,4750,2245,1166,1215,1202,1360,1232,1441,1800,3127,4772,1966,1248,1244,1136,640,179
금요일,5호선,광나루(장신대),248,884,2162,3007,1627,1217,1133,1182,1258,1227,1492,1741,2117,2775,1612,1010,1006,1026,558,162
금요일,5호선,광화문(세종문화회관),95,1338,3907,12310,5469,2728,2874,2747,3179,3174,3486,4435,6984,10822,3884,2582,2840,1978,761,140
금요일,5호선,군자(능동),310,635,1744,3043,1540,947,898,990,1057,1059,1194,1499,2230,3459,2012,1309,1211,1204,794,461
금요일,5호선,굽은다리(강동구민회관앞),311,664,1705,2147,1221,927,941,964,1010,1013,1052,1328,1463,2149,1430,944,772,791,413,176
금요일,5호선,길동,222,534,1240,1922,1132,884,891,943,949,988,1088,1312,1503,1873,1229,761,633,568,354,156
금요일,5호선,김포공항,147,530,1451,1841,917,892,1060,1108,1206,1301,1349,1365,1713,1962,1158,840,742,612,303,58
금요일,5호선,까치산,1015,2072,5339,6929,3564,2248,2077,2246,2221,2218,2677,3196,3980,6007,4316,2736,2557,2224,1498,596
금요일,5호선,답십리,413,1171,3088,4874,2186,1274,1186,1284,1378,1323,1557,2006,2839,4000,2152,1353,1158,1098,667,288
금요일,5호선,동대문역사문화공원(DDP),20,142,470,1376,579,291,252,237,264,289,304,395,729,1029,401,233,211,186,128,44
금요일,5호선,둔촌동,202,878,1468,1968,1120,806,765,850,884,888,1071,1420,1763,2138,1329,718,699,584,375,127
금요일,5호선,마곡,298,1157,1828,3393,1879,1002,896,951,1034,1060,1325,1882,2527,3036,1645,954,838,741,396,158
금요일,5호선,마장,116,418,958,1466,829,616,579,671,610,594,670,791,946,1257,730,498,457,397,231,91
금요일,5호선,마천,303,697,2011,1815,853,591,526,594,600,540,760,846,1009,1468,1070,557,527,511,312,156
금요일,5호선,마포,158,694,2036,4641,2280,1306,1308,1268,1342,1284,1442,1856,2955,4425,1952,1310,1306,1112,651,189
금요일,5호선,명일,264,685,1688,1828,1096,848,846,812,869,879,1024,1257,1285,2010,1379,805,640,702,390,161
금요일,5호선,목동,385,1046,3144,4047,2093,1462,1332,1421,1558,1538,1792,2188,3004,4477,2689,1645,1559,1599,851,319
금요일,5호선,미사,340,1180,3460,3763,2149,1504,1403,1563,1565,1684,1915,2362,2963,4126,3390,2030,1691,1549,1053,498
금요일,5호선,발산,233,1006,2891,6250,3137,1934,1955,2048,2164,2275,2644,3093,4726,6160,3202,2123,1875,1738,963,289
금요일,5호선,방이,129,430,1137,1739,888,663,589,708,687,752,931,1026,1500,1759,1076,687,724,715,316,103
금요일,5호선,방화,194,599,1401,1656,850,655,653,713,727,688,813,893,1046,1291,969,597,514,491,310,154
금요일,5호선,상일동,437,1590,3683,3153,1630,1198,1043,1217,1225,1187,1532,1654,2327,3240,2362,1290,1160,1007,671,415
금요일,5호선,서대문,162,941,3936,8265,2661,1593,1641,1602,1726,1689,1957,2414,4265,6103,1832,1228,1194,933,465,128
금요일,5호선,송정,192,470,1040,1345,826,614,610,651,612,634,696,857,1009,1298,903,595,536,502,329,136
금요일,5호선,신금호,132,387,1180,1750,882,571,549,596,624,675,800,917,1118,1515,976,586,534,470,289,128
금요일,5호선,신길,110,261,917,1680,678,344,304,350,350,328,381,516,825,1396,679,477,476,472,339,135
금요일,5호선,신정(은행정),522,1074,2947,3635,1688,972,876,914,960,929,1128,1371,1832,2522,1698,1063,986,970,575,223
금요일,5호선,아차산(어린이대공원후문),399,916,2283,3602,1817,1343,1313,1445,1465,1479,1749,2010,2396,3363,2082,1340,1166,1107,624,218
금요일,5호선,애오개,114,388,1181,2190,1021,588,563,592,656,638,746,809,1216,1774,841,509,458,427,247,130
금요일,5호선,양평,141,481,1440,2986,1103,530,491,532,559,531,609,858,1346,2313,976,594,528,484,294,121
금요일,5호선,여의나루,94,498,2079,3358,1505,998,1004,1085,1305,1459,1809,2149,3615,4159,2224,1987,1660,1289,572,127
금요일,5호선,여의도,221,1226,6800,10111,3833,1902,2150,2074,2409,2408,2779,3679,7903,9144,3359,2444,1998,1385,626,183
금요일,5호선,영등포구청,73,221,691,1782,711,369,377,390,417,405,465,546,850,1610,618,384,356,314,188,60
금요일,5호선,영등포시장,152,456,1615,3343,1569,1044,994,1174,1283,1196,1300,1580,2147,3328,1548,950,882,797,493,150
금요일,5호선,오금,61,242,707,1237,476,310,297,324,326,385,439,493,723,926,412,265,218,220,140,64
금요일,5호선,오목교(목동운동장앞),249,956,3163,4845,3016,1974,1954,2041,2194,2226,2533,3113,4147,5805,3216,2309,1911,1831,837,269
금요일,5호선,올림픽공원(한국체대),88,371,788,1020,611,538,501,572,573,594,766,797,1004,1086,652,378,405,691,444,86
금요일,5호선,왕십리(성동구청),106,197,498,1126,560,431,444,468,524,554,612,747,941,1428,793,508,509,471,272,159
금요일,5호선,우장산,318,1098,2881,3341,1736,1379,1379,1473,1487,1492,1791,2152,2382,3064,2108,1301,1122,1167,669,242
금요일,5호선,을지로4가,41,280,884,2048,938,619,661,642,667,703,746,846,1453,1912,761,466,410,319,194,59
금요일,5호선,장한평,355,1323,3387,6168,2779,1684,1482,1533,1604,1591,1816,2419,3585,5448,2906,1633,1437,1341,841,332
금요일,5호선,종로3가,59,327,748,2111,1698,1504,1673,1824,1878,1957,2125,2449,3160,4225,2467,1820,1918,1777,1202,328
금요일,5호선,천호(풍납토성),347,1076,2043,3225,2285,1861,1938,2111,2244,2278,2635,3085,3744,4703,3039,2142,1716,1458,899,356
금요일,5호선,청구,78,173,448,1052,561,352,313,339,360,376,412,527,659,1003,572,360,309,298,188,62
금요일,5호선,충정로(경기대입구),47,188,891,1829,738,299,342,353,382,391,402,537,1019,1481,519,322,307,261,155,61
금요일,5호선,하남검단산,164,504,1216,1267,754,664,608,691,691,659,882,865,1049,1161,941,595,560,477,315,152
금요일,5호선,하남시청(덕풍·신장),222,693,1500,1675,960,828,791,795,893,807,1126,1191,1231,1597,1245,713,672,610,378,196
금요일,5호선,하남풍산,88,306,707,1130,664,451,436,408,473,460,587,678,789,1040,618,368,322,300,171,83
금요일,5호선,행당,175,559,1499,2176,1036,681,642,676,665,707,840,971,1209,1681,1044,662,597,555,314,131
금요일,5호선,화곡,964,2067,5383,7394,3714,2256,2078,2271,2239,2220,2660,3357,4219,6640,4360,2604,2385,2124,1445,520
금요일,6호선,고려대(종암),184,477,1373,2212,1120,682,716,769,986,858,925,1286,1543,1810,1116,721,765,694,469,191
금요일,6호선,공덕,277,786,2574,5526,2842,1584,1578,1588,1690,1707,1997,2416,3805,5423,2579,1736,1656,1483,936,332
금요일,6호선,광흥창(서강),167,519,1471,2505,1416,955,924,936,886,875,1018,1137,1571,2236,1286,766,687,659,362,140
금요일,6호선,구산,247,565,1558,1927,1009,663,682,696,673,662,829,1033,1085,1300,1053,577,518,489,286,121
금요일,6호선,녹사평(용산구청),61,242,556,1066,572,437,406,468,518,517,630,821,1030,1483,903,623,646,602,382,116
금요일,6호선,대흥(서강대앞),131,420,1307,2416,1313,1002,787,959,1283,1025,1165,1336,1732,2232,1184,794,753,801,441,148
금요일,6호선,독바위,104,238,672,663,337,254,221,247,242,234,286,340,406,576,461,275,218,225,156,70
금요일,6호선,돌곶이,333,841,1947,2534,1299,850,776,904,888,843,1029,1222,1574,2026,1507,837,746,756,446,187
금요일,6호선,동묘앞,232,362,751,1531,1136,916,1003,1051,1088,1168,1255,1371,1512,1630,1032,693,628,564,362,138
금요일,6호선,디지털미디어시티,371,1136,3482,5091,2323,1114,994,1053,1034,1030,1260,1806,2765,3935,2171,1231,1074,1033,664,328
금요일,6호선,마포구청,303,849,2318,3874,2082,1279,1208,1305,1338,1254,1493,1669,2186,3270,1921,1222,1090,1067,699,266
금요일,6호선,망원,253,589,1515,2897,2245,1546,1661,1845,1988,1926,2183,2383,2925,3767,2602,1609,1473,1277,841,244
금요일,6호선,버티고개,43,124,327,529,311,217,182,199,204,226,256,282,395,503,314,197,182,172,111,46
금요일,6호선,보문,189,501,1336,2209,1057,650,608,664,694,671,792,977,1249,1782,1048,685,657,689,470,207
금요일,6호선,봉화산(서울의료원),248,765,2250,2180,1035,746,672,763,763,731,855,1027,1372,1703,1336,768,661,683,414,209
금요일,6호선,불광,82,254,632,893,562,436,469,495,542,554,662,711,818,1022,645,414,366,328,202,93
금요일,6호선,삼각지,85,372,971,1724,853,595,630,697,753,726,848,1069,1422,1908,939,650,637,653,441,149
금요일,6호선,상수,206,364,676,1504,1502,972,897,1075,1240,1183,1241,1576,2018,2780,1989,1451,1406,1520,1250,468
금요일,6호선,상월곡(한국과학기술연구원),234,451,1155,1716,871,626,531,568,603,554,657,755,912,1171,864,482,465,441,301,140
금요일,6호선,새절(신사),453,1034,2574,3181,1622,1043,1000,1085,1128,1056,1348,1517,1865,2532,1891,1120,965,902,616,280
금요일,6호선,석계,439,982,2383,2820,1495,1062,1054,1144,1172,1170,1322,1616,1987,2757,2087,1213,1100,1080,717,288
금요일,6호선,신당,293,507,912,1937,1209,835,795,840,883,891,922,1109,1530,1971,1256,885,830,1012,502,184
금요일,6호선,안암(고대병원앞),140,394,1079,2268,1836,1455,1302,1420,1548,1492,1557,1916,2553,2392,1476,1088,1155,1138,820,291
금요일,6호선,약수,55,156,428,1000,572,368,348,361,380,380,437,505,697,978,540,332,322,302,183,67
금요일,6호선,역촌,99,329,764,1009,500,350,356,378,384,371,404,514,632,906,662,367,347,326,220,96
금요일,6호선,월곡(동덕여대),292,712,2000,3157,1614,1097,1016,1080,1166,1156,1309,1582,1956,2837,1758,1035,955,806,552,244
금요일,6호선,월드컵경기장(성산),88,224,550,820,582,531,608,688,717,730,801,893,901,1006,719,427,449,303,153,55
금요일,6호선,응암,516,1283,3317,4456,2300,1533,1425,1561,1532,1517,1818,2189,2780,3929,2766,1740,1474,1370,949,348
금요일,6호선,이태원,213,530,778,1653,1388,1001,1037,1270,1287,1364,1458,1836,2220,2983,2381,1950,1995,2074,1860,789
금요일,6호선,증산(명지대앞),320,740,1771,2314,1293,833,813,849,880,850,992,1191,1505,2136,1519,891,855,769,495,203
금요일,6호선,창신,116,285,829,942,461,290,245,274,284,265,346,375,460,559,389,274,230,224,154,60
금요일,6호선,청구,88,220,585,1343,708,346,304,301,336,337,379,477,577,905,550,331,294,267,169,64
금요일,6호선,태릉입구,213,406,900,1300,718,519,569,571,605,635,692,843,983,1412,982,589,554,512,406,234
금요일,6호선,한강진,58,429,1064,1970,1368,922,1043,1005,1291,1279,1499,1844,2612,3086,1751,1016,888,1343,339,119
금요일,6호선,합정,172,444,1198,2566,1670,1062,1128,1183,1355,1362,1543,1836,2468,3826,2448,1634,1681,1644,1202,381
금요일,6호선,화랑대(서울여대입구),309,1073,2854,2821,1401,899,848,871,979,867,1129,1284,1657,2081,1470,868,769,724,504,241
금요일,6호선,효창공원앞,117,367,1028,2139,1094,651,608,650,676,649,717,922,1216,1825,966,582,532,460,336,157
금요일,7호선,가산디지털단지,514,1597,7162,17675,9700,3040,2197,2470,2652,2747,3300,4709,10592,13980,5499,2866,2242,1562,897,269
금요일,7호선,강남구청,133,753,1770,4769,4396,1962,1340,1294,1450,1516,1732,2030,2965,4452,2573,1543,1366,1057,559,194
금요일,7호선,건대입구,199,514,1375,2374,1718,1417,1377,1517,1630,1623,1863,2032,2817,3102,2006,1555,1310,1210,729,292
금요일,7호선,고속터미널,149,938,1988,2726,2280,1889,1901,1907,2003,1999,2245,2447,3320,3200,2150,1974,1656,1375,494,96
금요일,7호선,공릉(서울과학기술대),273,731,1970,2640,1513,1093,1084,1208,1304,1224,1530,1671,2061,2686,1968,1182,1065,1064,700,291
금요일,7호선,광명사거리,956,1626,3762,4239,2452,1846,1870,1978,2037,2048,2366,2851,3428,4452,3087,1758,1441,1257,816,287
금요일,7호선,군자(능동),372,799,1874,3431,2197,1240,1128,1171,1223,1224,1426,1679,2237,3096,2112,1414,1312,1186,739,295
금요일,7호선,남구로,772,866,2512,5136,2550,1177,958,1028,1055,991,1253,1672,3063,3976,1928,1118,1008,805,453,140
금요일,7호선,남성,270,707,1851,2866,1766,1110,1059,1035,1088,1052,1228,1379,1744,2341,1542,1016,908,823,508,216
금요일,7호선,내방,178,888,1848,4460,2663,1400,1187,1259,1399,1389,1532,1899,2931,4096,1850,1164,1059,880,456,185
금요일,7호선,노원,412,1006,2810,4422,3166,2418,2510,2694,2865,2847,3321,3612,4185,5408,3878,2477,2022,1899,1155,403
금요일,7호선,논현,153,839,2065,4923,3983,1781,1335,1365,1494,1625,1816,2251,3717,5564,2955,1768,1730,1659,1056,347
금요일,7호선,대림(구로구청),516,473,940,1615,1124,944,959,979,1016,1028,1129,1255,1581,1662,1106,796,796,670,363,108
금요일,7호선,도봉산,280,938,2428,2110,1151,829,767,795,823,794,953,1150,1334,1877,1663,998,802,730,515,288
금요일,7호선,뚝섬유원지,189,440,959,1644,1123,688,644,712,769,822,960,1009,1282,1594,1110,705,636,598,320,109
금요일,7호선,마들,466,1181,2960,2984,1552,1172,1149,1281,1213,1209,1422,1552,1786,2435,2131,1169,941,895,626,255
금요일,7호선,먹골,305,636,1658,2373,1319,929,906,973,979,966,1148,1362,1611,2210,1636,1012,881,782,498,211
금요일,7호선,면목,553,1095,2619,3917,2031,1463,1265,1373,1419,1298,1606,1930,2158,2939,2357,1338,1122,1054,629,273
금요일,7호선,반포,87,722,860,1241,910,611,620,664,683,695,801,1147,1222,1271,794,570,496,493,199,61
금요일,7호선,보라매,175,371,1068,1850,951,591,553,617,622,619,722,876,1182,1664,967,631,583,549,322,148
